captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2,mutation_rate,recombination_rate
10.26359058,92499.60015,6712.516332,4373.505207,0.119580213,0.124204382,10.8831001,66.65638882,148321.2974,29796.78612,393941.0463,1411.486685,100934.7375,67887.96663,4.60E-09,1.03E-08
15.30059234,73107.51656,8579.862551,1849.417251,0.080086696,0.016116137,14.06539394,209.6666924,14873.83059,51147.80972,528409.6443,7011.083193,21532.87726,176084.1198,1.64E-08,1.68E-08
13.24206989,55038.61495,2628.039121,1724.888272,0.110487072,0.028753426,65.51158781,65.35595814,26949.09555,13892.12647,26146.93973,153519.663,29163.7845,99018.65521,2.92E-08,2.06E-08
37.31956744,102976.0608,5309.703044,2437.1047,0.015850209,0.12163436,9.698222071,37.35937127,137692.6707,24995.48208,14234.85283,84729.53366,5189.772228,14423.4536,5.91E-09,1.39E-08
38.09542931,77080.79409,2564.512147,5386.108613,0.031300891,0.020090764,31.64093018,28.57043328,13249.15052,17990.73592,430675.5372,17592.44708,5872.826623,21870.99465,1.07E-08,1.17E-08
12.21781646,107435.3625,2699.89674,2940.418402,0.05625978,0.034605507,29.73195971,115.8757486,68636.9281,23081.63234,47008.05116,1821.308157,93188.58853,41683.99215,9.77E-09,1.11E-08
4.86079812,42614.10864,3913.583897,3325.274604,0.09160395,0.093614282,2.799668707,101.873039,51851.81597,2149.546856,374645.9675,3137.250963,20811.84624,403414.3311,2.52E-08,1.25E-08
31.22568011,88646.70517,9119.753363,2594.505742,0.055995155,0.050864828,53.48986099,153.8701197,113588.0291,20503.20187,342516.3142,1929.169053,5328.790245,40757.7456,6.07E-09,1.31E-08
19.49598371,78308.54196,2227.183504,1963.572082,0.015109706,0.075599995,25.63743576,70.45571168,66969.8126,25166.40497,120875.9434,2457.40127,8163.037052,78292.1502,3.23E-09,9.68E-09
74.2111248,89259.59799,5017.87733,1963.857701,0.013644717,0.272219824,10.12264283,60.66143345,40989.97254,6148.275115,38285.17907,4329.236204,14683.75865,17698.94602,1.56E-09,1.29E-08
4.179490125,62921.85951,3327.903223,2735.022491,0.12110276,0.239811341,12.91679712,168.3018114,48440.30876,13480.75013,130100.1175,5061.424663,4494.607853,41668.85305,9.81E-09,9.40E-09
21.95345147,73515.32376,2137.340715,2787.025005,0.038690464,0.199299542,39.49221023,55.44006758,34377.21063,6653.439808,17016.79946,1050.723161,74386.36831,56334.63372,5.08E-09,9.87E-09
24.68264167,121923.9459,6954.57447,2396.066012,0.190995337,0.135144745,19.33644309,68.81310703,71274.93708,4103.314376,53436.8773,8006.86813,6485.197461,42849.5812,9.46E-09,1.02E-08
17.386344,62914.18084,4885.040187,3906.529765,0.544344765,0.222967225,16.10001724,56.68119557,79128.33259,9733.523274,118298.0649,2944.647312,13627.82992,9057.990198,1.07E-08,1.07E-08
24.29871953,73924.35929,6876.301773,2054.706137,0.032924522,0.045148328,37.28165074,58.45613236,50225.88804,22896.13091,91555.98291,20087.31377,738.8902495,22559.42401,9.41E-09,6.92E-08
41.273388,140760.551,4611.662309,3528.568552,0.031524,0.370994861,18.56862761,161.6028885,47194.74098,18526.1519,112593.5614,3076.717932,53070.27725,54447.27889,7.59E-09,1.13E-08
5.244655546,78599.52795,3274.687773,4075.379732,0.198716578,0.017403029,26.64037265,79.50454651,131690.8633,33500.85689,22367.0862,493.7494226,393.3774948,75912.61388,3.77E-08,9.56E-09
35.22577296,173599.2524,3520.183065,1666.02736,0.07481778,0.050691475,18.96982773,153.6460566,42171.3806,75518.01803,172221.8406,880.9805883,6480.245269,50874.27484,1.64E-08,1.44E-08
10.89965364,107394.7098,3238.54601,1976.592103,0.043398149,0.202012581,15.5138266,105.0922704,19905.16804,17436.6198,22487.72374,2962.203447,73879.55924,76408.25657,1.91E-08,1.26E-08
14.52358791,87511.56551,2545.994864,2577.886341,0.147694179,0.080959061,18.20746738,40.4038237,103818.0179,13199.94715,26514.80638,6022.52998,15824.59523,8987.60558,5.49E-08,1.12E-08
24.61567778,53972.99148,2656.66997,2842.654207,0.00684985,0.15310847,14.97852198,186.9490534,81436.00451,38728.84961,58747.31849,2779.219033,50590.21972,14876.43918,7.65E-09,1.39E-08
17.68180867,92729.85034,3109.456524,2804.881141,0.066792391,0.009347474,20.57835719,69.91649678,142661.2144,13380.65242,102287.0134,6177.231457,27843.3966,65714.83542,6.94E-08,1.24E-08
12.27604776,169738.8607,2006.273041,2803.886834,0.087620531,0.20446967,17.35960393,176.6771492,75026.61523,21301.36831,137645.1255,961.9280972,160765.7475,55471.44099,1.42E-08,2.01E-08
32.50456478,68371.40056,2233.134711,5355.672403,0.038278558,0.178133873,43.96722874,87.20075789,58756.17251,27375.46149,115567.5574,26523.68389,2050.998935,112298.1081,4.68E-09,1.37E-08
16.31329413,76898.25772,1721.242135,5459.508696,0.199932475,0.033162317,18.02171141,70.22189929,122103.8399,6897.518136,489532.6597,12297.65236,67293.03514,19597.25896,2.37E-09,2.44E-08
26.52519975,62676.23499,4067.445765,2758.194247,0.070317858,0.032290833,62.06133595,48.71043169,84769.56303,13894.48106,31132.99004,4688.594932,3315.762974,195120.4491,4.83E-09,1.18E-08
74.01342647,71386.84163,2598.121499,3825.75016,0.036460803,0.075282215,27.32255475,211.6250899,306945.9852,1776.156352,77687.62426,7389.70282,110016.3201,115282.0959,5.71E-09,9.49E-09
8.382906302,130746.1288,2649.965292,3962.925862,0.186437669,0.147774694,14.88527424,896.3531481,101823.1637,21497.19238,41774.66757,11729.61905,47877.39399,472648.9519,1.31E-08,9.91E-09
17.86023765,130264.8587,2774.627591,3924.230089,0.00757766,0.02020421,28.34238902,155.2134146,25751.1487,57623.29652,6543.618481,1743.928875,123777.8558,103613.8143,3.75E-09,1.20E-08
18.39386484,63770.81507,2170.778962,1337.721637,0.073902101,0.065147881,18.67049201,95.92797384,20125.51268,24109.4217,21857.67961,2227.495668,180190.3905,95821.60513,1.29E-07,1.05E-08
21.33463544,87696.9944,2829.477976,3508.536451,0.045092293,0.275086205,13.77277126,62.11847595,237453.1934,11872.93649,48770.78927,3143.039191,110974.4885,102375.4814,3.62E-09,1.32E-08
23.80535265,115523.4667,7106.548317,1598.168024,0.186803642,0.038829493,12.63780771,150.0332977,181155.8542,11057.74431,31212.72391,2870.350637,68198.91189,56434.0505,8.87E-08,1.55E-08
21.31041011,156673.9108,2913.758324,1813.51485,0.01823225,0.041356318,7.042951535,39.68997046,13418.15772,24283.63159,179854.6073,9157.635439,115790.2722,55533.62216,1.70E-08,1.04E-08
8.574709003,58658.25822,3225.66835,2701.973067,0.243699746,0.027607914,10.4507291,111.3391393,35714.22362,6033.378665,122983.6593,1816.401145,12352.52565,128908.0612,2.62E-08,2.19E-08
43.95200932,78903.96705,3715.238721,4112.142985,0.054820077,0.023864367,5.057199784,215.6441597,325933.7621,3595.486609,50700.65447,5144.215659,65100.4507,121286.8996,1.82E-08,9.91E-09
4.423648651,74104.56888,2962.782808,3888.172583,0.130650525,0.046957579,89.18024607,55.35354217,131748.0615,13663.9685,320617.2874,51243.9815,10073.98225,47603.17632,6.87E-09,1.31E-08
10.55969036,159774.2449,4378.433823,4495.369948,0.148627437,0.030665236,8.551496216,147.2882654,178840.4059,7948.201303,84335.57351,1423.690445,131819.4797,25546.47,3.41E-09,9.47E-09
50.49843251,119088.4746,5632.307523,2473.89626,0.1027664,0.011844582,179.365754,100.3052838,48189.48771,6036.916568,1477696.211,4446.92325,12130.15782,110363.6869,1.88E-09,2.18E-08
23.26193836,72209.33546,2710.194083,2652.218745,0.023451872,0.247999663,30.77702858,144.6411262,49893.07196,5560.966503,53554.71102,3245.959691,30097.09586,104219.9165,3.20E-08,1.97E-08
9.66414406,87634.9142,3759.19887,3753.162738,0.034322885,0.3435913,4.597765302,197.8465426,97349.2731,7715.144911,891452.2177,1695.436605,7029.65577,71625.66264,1.26E-08,1.53E-08
12.90861621,60880.96154,3117.946291,2596.455906,0.016997221,0.173089535,10.94579666,70.40495768,44594.24746,19906.46211,26466.59947,1406.940104,17243.62991,106564.9377,9.67E-09,3.28E-08
10.69210972,67704.7283,4066.010036,2200.74544,0.030163664,0.018251977,2.196961819,138.538454,14920.38748,6513.197538,1418779.188,2732.27343,2484.957508,35373.1307,1.42E-08,1.07E-08
50.73741089,80125.93311,9922.470419,3090.001603,0.02360279,0.101336505,4.893996027,103.5255742,85348.28437,3307.697252,297603.1005,805.0317814,114879.7515,21305.85665,1.79E-08,1.20E-08
7.128920219,234732.2836,2739.206013,4435.478989,0.05414059,0.051174495,27.73820062,93.41514575,223580.9001,10028.99719,40314.39849,2636.253724,36013.21201,45673.73549,1.06E-08,1.34E-08
18.2553343,64957.52396,9341.509073,3016.393041,0.046235548,0.061692068,26.65911244,37.51476035,45678.98541,16416.78723,443479.7098,2858.424397,217314.7821,8291.845601,7.94E-08,1.55E-08
22.80364869,104659.5026,2086.735495,3497.687717,0.057987012,0.107137932,13.09634659,135.7984557,69314.27407,4608.453161,291078.091,3302.868702,31953.56618,108931.3949,4.05E-08,9.48E-09
16.78160751,171653.9259,4181.469908,3068.235315,0.038840963,0.018076861,23.82528844,23.61436501,13236.43643,47824.79222,1010355.462,13653.1252,12780.8237,112941.2038,2.22E-09,1.25E-08
25.98694618,114490.2952,6219.696779,2554.80114,0.015702184,0.026290813,10.99701189,97.59669538,38164.29611,14754.87136,774808.776,1836.825027,21042.26024,82697.21062,2.65E-08,1.83E-08
9.660188891,151390.5478,3096.027569,3900.218538,0.016521161,0.014205762,8.400751793,163.5207043,165336.773,24393.68668,79559.91821,5424.664206,56310.74943,150891.9985,3.68E-09,9.16E-09
15.7133887,51247.18047,5703.937743,3324.025877,0.052456987,0.011032897,67.59865895,64.23754319,19575.735,20644.8472,71587.71385,1395.443538,11711.6477,37548.95056,8.95E-09,2.00E-08
36.87240634,147928.53,1486.480995,4016.708769,0.101519898,0.049593067,11.33031049,141.3935296,186379.0905,30793.81387,27607.21261,3229.988155,512429.3495,249761.7004,1.22E-08,1.29E-08
40.21160051,115304.2108,4302.333462,2308.541542,0.024225335,0.47530395,14.0392759,165.8228653,42512.87157,3521.84421,162517.9308,2815.622273,41510.7901,65102.20044,7.20E-09,1.06E-08
54.66227281,71555.92393,3261.772271,3430.035474,0.127706836,0.069800858,21.66378446,144.8179462,63779.81888,9155.614974,50314.09577,5625.634547,5799.567318,243854.824,5.75E-09,1.19E-08
20.03609188,109677.7949,2087.063074,2126.416548,0.048306101,0.004262671,31.82001515,135.4579898,60773.22332,2812.514579,26653.1978,10151.20524,1228.937939,46164.5439,5.05E-09,1.26E-08
27.56158063,163777.7638,3276.439893,2682.889966,0.013327311,0.43645506,14.10707729,94.84835842,43791.53003,48494.10353,159863.51,2156.28066,7795.542804,175278.9107,1.03E-08,1.32E-08
3.983519625,82805.45572,4832.606454,4006.599926,0.011748235,0.032118364,26.3157706,140.5958312,13126.11178,40990.53664,553789.5638,2393.324096,164023.1814,33350.44636,2.42E-08,1.47E-08
5.495081625,106097.0021,4300.209605,5862.547778,0.023109277,0.054116109,9.381818273,98.09493971,38066.3534,19961.48553,71455.13163,1979.792999,50418.5743,50556.24397,1.87E-08,1.30E-08
4.833101584,106844.2753,4016.452874,2235.301039,0.340744186,0.028715448,11.80579672,130.1268777,19884.43985,43547.85734,126480.0085,2499.8575,3209.671456,35210.72078,3.59E-08,1.48E-08
9.545546785,93548.83315,3816.833584,2758.820107,0.007709914,0.076041901,7.340733329,205.7219345,12918.58772,6618.986146,117432.4941,3097.115718,94589.78206,11881.3594,4.28E-09,1.92E-08
12.18181429,114780.2526,2325.097645,3752.689797,0.106274965,0.005984858,26.46722863,56.86883148,22032.30632,18057.45718,266475.6547,4888.451404,6195.709527,54974.76728,1.10E-08,3.24E-08
10.59413396,152951.9987,3247.898403,4023.521254,0.068905272,0.185762156,68.09496083,80.0114361,40526.4786,44190.28706,23870.69669,7863.257932,6513.075091,19159.14908,2.41E-09,9.75E-09
4.236040184,127058.5729,2377.700737,3136.487051,0.096884977,0.027311604,37.51966297,71.11957736,57081.22952,29597.4375,533656.1157,7357.830533,2535.862236,81455.92198,2.33E-08,1.17E-08
11.51844011,129434.9188,4851.044891,4146.393585,0.060846954,0.049323818,31.6742441,72.3476315,102939.6075,25846.28886,66974.72461,11611.42599,41251.43822,12264.90474,5.56E-09,2.66E-08
13.27925614,77620.70678,3783.435487,2688.239579,0.07743107,0.055309933,18.16900411,64.72601655,9109.035929,15970.47226,320860.472,1156.5675,35959.96765,102957.875,3.60E-09,2.26E-08
8.084464193,95644.36908,3871.059561,3235.957654,0.337661561,0.067912828,39.37821453,181.2902066,135558.6414,61422.08719,43715.93876,11671.54515,8278.058127,118970.6917,2.64E-08,9.10E-09
9.069680123,103099.2739,3060.239812,2681.517272,0.090601667,0.267077184,10.2146038,91.28351336,86713.09946,56403.35723,93054.21372,1052.579175,20978.19249,45335.41724,9.36E-09,1.60E-08
13.26785462,74461.45933,4002.515767,3252.693128,0.09104794,0.076605774,25.41422627,95.73629775,707869.6709,18848.48835,24945.74482,8115.938676,20332.73354,86565.95102,3.97E-09,1.24E-08
31.97731818,288873.243,4492.238342,2924.988911,0.015557622,0.227334284,48.01043445,32.002221,12284.43028,29594.80331,197260.2961,6235.329432,35297.02103,186506.3072,2.75E-09,1.05E-08
32.29368403,107545.5589,3305.484285,3633.93733,0.099745757,0.061521754,31.23855754,60.04809386,13355.83715,28457.12085,35806.08528,5664.505103,18584.1984,41171.35556,4.24E-09,2.40E-08
12.70663025,85684.04799,2938.567507,3108.783746,0.057978021,0.050543516,23.62315023,163.9509639,64823.52892,9417.32595,605689.6031,3463.262843,20680.55675,180569.9346,3.21E-08,1.18E-08
20.42330997,61421.43386,2389.804384,3893.672372,0.006881655,0.109821386,10.22385243,45.31054428,235130.9288,20159.57563,26867.88956,3709.702157,27809.58762,64958.40411,1.16E-08,1.20E-08
39.13735164,80234.04124,4184.917573,4053.023216,0.014183604,0.024793748,25.99699946,57.8109658,51951.13054,12671.21571,9911.153792,2216.276681,8149.693854,196971.15,1.60E-09,1.18E-08
62.17920975,50234.41386,2740.46383,4282.795948,0.178974363,0.082640217,32.21440333,49.56511886,19955.36607,33827.08066,37550.28162,25815.10276,192457.7003,79092.49981,4.99E-09,1.42E-08
1.66926942,67922.52165,2664.492972,2739.801502,0.02545982,0.115079082,9.587625248,115.5745728,12511.10282,25920.47921,23403.27343,2669.242675,64787.20103,63314.30673,1.64E-09,1.28E-08
16.55194501,132663.9855,7221.337924,4429.975277,0.048192795,0.223910879,8.004686768,119.9832147,37704.69458,3283.887458,70844.2297,1280.203937,155785.8596,64832.84481,2.30E-09,1.25E-08
15.83457553,87792.0707,2014.658336,5280.96497,0.047363523,0.091081385,57.11767241,252.037247,44781.10667,8001.039516,29666.57087,4434.938011,20257.7901,26386.48566,1.16E-08,1.13E-08
4.48562361,93214.09399,2070.984551,2478.215437,0.044559689,0.291511264,58.01519529,110.7687409,137820.2128,11348.48718,854161.704,6124.923528,126328.5153,53386.57829,1.56E-08,1.50E-08
20.83578658,136575.5988,3110.697666,3379.821126,0.021987145,0.147874725,64.53630609,153.5005476,66272.15066,94667.58838,15878.60971,1708.431699,19405.08421,230802.4781,1.42E-08,1.03E-08
30.40319053,98677.95456,5802.584025,3460.749276,0.238175961,0.04187338,33.40322171,27.10340319,63899.20457,6470.403966,190265.1366,2397.108963,6339.367575,185367.3232,4.46E-09,1.19E-08
56.85920529,57766.46893,1902.055905,3519.781309,0.21267965,0.004895307,17.5500536,60.65320222,81623.47826,27114.32351,205973.1471,3812.464957,103706.3171,31644.63327,3.85E-09,1.02E-08
43.68374206,72085.18996,3690.148047,3004.32847,0.016652051,0.207005265,16.74667386,56.12431258,18298.84793,76016.56292,120663.8813,6768.41512,25535.59157,28476.13127,5.15E-09,1.84E-08
11.59421508,112915.9633,3112.050227,2328.782493,0.03181108,0.027978441,171.2390801,43.89068814,26033.32241,10813.88885,9858.067991,6039.631507,80028.94022,17848.00756,1.17E-08,1.26E-08
20.8098904,73007.3039,4561.838457,3479.126961,0.058901064,0.011917644,40.8388496,101.015526,169139.4177,96494.69939,192467.8562,10047.46884,7766.981417,31544.1232,4.04E-09,1.01E-08
38.03254053,75107.00343,2379.055352,2528.665082,0.15683074,0.080843,34.3156521,103.3799904,73290.80524,136926.2988,90454.97239,2606.433623,12839.50698,57997.52781,2.56E-08,1.45E-08
17.58274378,175815.2658,2501.170465,3163.836941,0.037015729,0.015114296,7.137557343,107.3634482,369961.6973,13675.79482,49123.86163,1786.995439,16956.96493,7768.759201,1.70E-08,1.08E-08
47.35448755,100947.5799,3816.685148,3423.378011,0.207514762,0.110112564,7.883620328,64.59289329,398440.5537,16844.45539,84441.11626,4282.170542,6923.717598,45944.17701,3.54E-09,2.00E-08
14.59460806,99087.64038,9083.519363,2455.450327,0.11788818,0.019685968,35.18425592,205.9443753,158032.7911,3887.882703,198960.3783,2898.771593,12253.20546,118699.3668,3.35E-09,1.21E-08
7.912004895,72093.11095,3878.14572,2791.931243,0.03853325,0.170750323,22.30237343,206.022623,55581.61125,11652.12339,1530652.219,285.2440187,5913.036265,70165.02879,7.25E-09,1.21E-08
10.55023102,143151.61,2650.539962,2762.084665,0.109755826,0.188753666,6.79276726,115.5875768,245465.9093,9771.984498,37417.66498,12376.46917,69379.07857,231129.0415,3.66E-08,1.47E-08
18.00354447,108077.9648,2412.465728,2972.790054,0.69154814,0.038082522,10.05398255,154.4547674,38191.37089,14502.03368,43987.68,16116.64855,3279.541051,95523.17334,9.06E-09,1.02E-08
9.671000913,136227.3726,3548.346887,5063.126955,0.011499771,0.067605554,26.34780724,100.9640458,446289.8012,3925.661575,64382.31986,1095.832649,113332.9658,133547.8558,2.21E-08,1.38E-08
10.03568748,82126.39541,5665.442137,2752.539064,0.047824094,0.309905969,12.89482118,342.7900977,53820.3752,118947.3949,74009.04873,8508.666006,6265.330404,39696.82073,4.80E-09,9.30E-09
16.93344947,51600.07736,2921.806313,3072.99668,0.234361189,0.047736956,19.112068,61.18375901,15914.68252,57553.7222,27633.95697,9128.702795,65293.73893,134329.9015,6.11E-09,1.49E-08
19.24057163,181418.2256,4031.170656,3081.536601,0.13612349,0.04856965,33.30633705,46.43427507,108330.8561,65722.8514,131995.1973,7041.014853,8254.769015,89734.87028,1.04E-07,1.93E-08
34.10901457,110767.4195,5239.938105,3097.851016,0.173947318,0.104909559,15.39380806,64.1951344,109955.6046,4825.74767,174750.3262,5686.583744,12836.98325,10338.38941,3.41E-09,1.99E-08
44.97050329,81881.0278,3984.483367,2822.289377,0.044314454,0.048854981,32.14001178,181.0585741,113073.9394,2782.080218,419428.1404,2694.719913,17901.18459,100748.5723,2.24E-08,1.37E-08
24.31143534,83369.34404,5809.154724,3515.240331,0.011893176,0.02897925,22.36706563,94.01513661,73444.113,6994.372705,248035.7615,4307.307864,4540.2564,86888.42731,1.34E-09,1.16E-08
10.18257837,103373.4141,2235.883946,2627.119778,0.026986886,0.077710646,22.9718678,170.2768449,188768.188,9824.799234,339144.1444,2975.255937,468205.6726,48111.7129,1.48E-08,1.31E-08
25.17865954,105325.0897,4297.095115,4080.94267,0.052286976,0.04655004,20.22841863,157.2815273,156456.9679,44120.3997,118864.3168,2081.515108,42615.57863,137586.5815,3.45E-09,1.14E-08
12.39469227,94571.89893,8899.004664,1865.273803,0.050397999,0.072160233,28.36157782,80.12248893,189632.3573,11061.07074,62772.1584,3351.397405,19977.37114,109237.7075,2.95E-08,9.82E-09
12.88626859,86483.96719,3311.100224,3868.7127,0.167418384,0.042827657,9.772419396,49.88907566,31424.79361,30675.60191,83613.44479,7152.066542,158004.7741,13872.46492,4.31E-09,2.54E-08
30.95390131,180877.1013,3132.379847,2568.055687,0.0941553,0.107679525,8.457497544,115.8725958,251729.0766,40429.62474,21947.36741,1270.484085,49976.37399,57150.35357,1.89E-08,8.71E-09
35.05546065,74565.85015,4491.884298,3010.213587,0.137774809,0.729545212,10.81842717,88.52004868,23798.9408,33695.34233,10500.63803,1529.805055,298352.9736,68727.65598,1.53E-08,1.56E-08
24.40899405,93038.46891,1846.960735,2745.837844,0.079748434,0.113883923,6.966393757,140.4880842,238101.2494,14706.9282,337139.924,11786.73822,11222.86352,113010.7937,1.05E-08,1.16E-08
33.81361103,83611.64551,12293.53628,3589.386928,0.271902795,0.025618896,29.83327974,74.22045342,41924.07273,10638.59879,1479221.786,903.5338919,16059.15796,114628.4355,8.27E-08,1.48E-08
23.07377135,39425.05399,2266.900117,4353.605139,0.018726952,0.039953246,11.43651941,38.09603313,17675.33822,4830.378106,51801.54477,8507.192471,17815.49975,63257.90575,1.65E-08,1.21E-08
20.53839528,76143.65321,3207.873965,3442.120178,0.04291391,0.048618333,13.95413171,62.93027335,78751.28231,22283.84026,246565.8125,783.2091924,2623.650852,94404.83912,2.46E-09,1.71E-08
12.30726022,244840.8164,4357.62739,2416.877103,0.020514962,0.057231537,23.61906173,67.58569992,57472.74198,52529.57278,76690.86813,25519.82897,102793.2338,98424.54284,1.66E-08,1.17E-08
30.93100277,51543.69495,4650.694753,2023.061559,0.064614811,0.056028589,19.82545065,84.67962265,95882.48641,30263.26464,35719.87174,6599.844393,75017.24765,18331.27146,4.06E-09,9.55E-09
9.268088194,48156.1562,2192.312681,2580.901345,0.095769891,0.025563849,35.61065051,68.01426657,250160.005,30995.60127,47337.45649,3585.866654,31991.08721,15839.17417,7.87E-09,1.22E-08
11.05685619,85890.30936,6290.930518,6127.650044,0.124146304,0.052264536,24.98776698,145.8069257,119912.6507,16107.12858,243456.455,10762.38618,15361.28253,54404.73964,1.98E-09,9.27E-09
42.78141587,162628.897,3220.436795,2726.69818,0.165048076,0.038187895,26.06684597,102.9743748,86217.60505,27638.09739,50846.21735,1393.602049,49759.31168,60526.96108,8.23E-09,2.01E-08
33.42695677,89423.404,2869.607654,3177.980013,0.023497561,0.14654407,4.171688985,214.9508101,7315.087915,23805.61548,86639.7658,10636.88723,2373.187806,71932.3838,2.08E-07,1.25E-08
76.23562378,709204.311,2674.979772,1686.270094,0.010976943,0.131524159,18.23469505,121.9080829,35973.84112,6906.907794,16115.63543,6468.850877,96870.44827,224745.3927,6.00E-09,1.31E-08
94.31796699,161763.3114,1743.881892,3047.972605,0.062576076,0.035593848,16.48958713,63.87284462,40604.17629,70453.27316,47385.70539,16751.21938,2091.854804,126933.4985,7.48E-09,1.03E-08
22.92773497,103585.9624,4657.047211,4414.573174,0.0341322,0.052070793,17.91975306,262.1095492,22998.11382,16232.93755,160477.168,3345.916272,34133.52481,67618.69959,5.58E-09,1.06E-08
10.88999405,93826.99888,3606.35275,3802.701888,0.075433229,0.201015169,10.36982838,125.7202449,26731.57675,12122.79211,61650.95508,1144.038433,88653.45027,191708.0832,1.30E-09,1.09E-08
32.78781603,54187.4897,2207.195202,2910.995272,0.092612721,0.014018203,20.45504778,127.6055272,170842.4726,10745.86373,24876.02808,3155.344158,24741.44518,33004.01585,1.33E-08,2.33E-08
36.23616233,71281.34795,3790.348516,2670.904407,0.042497523,0.027956498,14.94539888,182.8460059,78970.02204,26878.46781,7579.621856,10206.39333,24298.70562,34687.75301,1.52E-07,1.90E-08
21.98753406,74911.74824,1921.290338,3487.659187,0.100421808,0.014077078,9.153669551,188.5503912,62140.81157,121721.7399,51401.90441,6302.621574,14315.07083,41585.64046,6.15E-09,2.78E-08
7.057891739,170755.187,2058.911137,3760.649132,0.020179285,0.132950023,19.16094526,48.66361279,11794.41645,46680.0718,20375.77866,5987.531538,20378.85657,105240.1838,5.81E-09,3.71E-08
23.04415952,170978.1561,3936.784283,5142.744107,0.144826781,0.037520512,8.520162404,87.8743165,18770.03617,13559.57145,838308.1721,3904.778344,30432.19738,42298.29171,1.06E-08,1.20E-08
19.97367828,78532.79652,1626.080218,2690.258543,0.078734297,0.043179703,12.79896582,96.27038143,94207.57453,14658.89735,308970.7624,3224.762814,66335.78773,8036.016826,2.66E-09,9.68E-09
12.52056464,107627.2837,2473.578149,2805.2487,0.235851333,0.555729421,9.813036042,318.9786818,166534.5426,5014.512632,1717058.633,13939.10157,7537.655955,104224.8859,1.66E-08,1.72E-08
22.74285302,79397.63747,4957.33961,3595.860968,0.046141899,0.095315791,25.57021186,111.3647393,90790.76292,49540.99135,70530.64351,8490.529845,8017.036591,15944.68527,1.08E-08,4.54E-08
37.41150412,87090.12038,5582.076126,5672.014311,0.119718434,0.431638848,10.40154952,124.9353667,83780.60869,13466.10981,39188.52988,808.8825734,79195.15856,52670.79446,7.11E-09,3.42E-08
36.5155258,84150.35542,2493.357396,3029.535042,0.012687287,0.017886954,52.38790732,66.7229716,67652.00591,15098.50291,53882.64802,1549.270669,27342.74795,35435.84128,7.90E-09,1.19E-08
41.09175921,57768.82241,1674.014272,2893.139589,0.028136124,0.07073869,22.43983079,123.4527336,16457.74501,55398.67111,415904.8516,2349.848084,40124.88901,48477.53745,4.97E-08,1.19E-08
9.411299008,98238.64801,2460.731195,2600.17697,0.830195141,0.045915041,24.20852747,124.7300288,84282.00758,52172.95433,26514.19135,4579.168965,16935.11228,49883.33447,8.08E-09,1.13E-08
18.11837201,94344.86547,3563.282315,2211.33033,0.049979341,0.014614161,23.41936732,113.4419486,103519.3127,23379.02949,41292.1975,1910.335376,46556.86777,52844.20861,1.58E-08,1.18E-08
