bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2,mutation_rate,recombination_rate
4140.9224,4247.451,3234.2373,4041.2747,20.393496,47366.66,6391.6704,14.201733,0.07145394,0.08663244,0.08891426,6435.5645,9428.436,62.997337,7519.8633,8965.412,2.2773785e-08,1.0731708e-08
2346.2375,2066.9297,3311.0015,3323.9429,8.279773,42363.25,11289.934,13.957723,0.0869032,0.027764104,0.08667996,5887.4927,12232.74,100.4003,7309.495,9324.747,3.0500058e-08,8.037087e-09
4897.755,9814.052,3742.1753,5726.71,12.062002,52314.625,9292.571,32.7873,0.046602085,0.035639595,0.05473783,7885.168,6293.425,64.28829,3995.3743,12263.344,3.2946996e-08,9.4100985e-09
1330.1084,97042.22,4358.964,3468.9053,14.741554,51299.074,50155.258,11.157842,0.07499906,0.028580897,0.0947704,5460.7207,8194.645,147.8705,10497.992,8082.9106,2.984637e-08,1.5912393e-08
8706.5625,4201.8057,3313.945,3655.3262,20.664282,37420.49,26921.35,18.35372,0.08595456,0.037557956,0.062297087,6746.789,7766.868,66.941055,4345.0493,11075.388,4.015388e-08,1.3050316e-08
519.6824,4008.6323,5429.454,3450.9868,25.350689,61118.742,2546.2642,10.003761,0.11091973,0.29672378,0.11855431,5393.0986,9446.743,194.20059,7190.7104,7707.282,1.7142574e-08,3.329163e-08
6152.943,52871.965,3972.1711,4314.2446,11.221378,57792.43,597.54706,18.491346,0.068074904,0.048375845,0.08256696,7256.1265,10484.632,100.93938,6093.58,10921.226,2.3972014e-08,1.404265e-08
395.19714,6063.4004,3173.8413,3713.7485,14.186117,48775.895,19395.238,25.45505,0.0862144,0.043826856,0.06434076,6063.474,9489.375,107.10397,6682.102,9514.067,2.8184003e-08,7.841675e-09
2609.8982,5062.577,3711.9753,3378.8452,9.891518,52557.64,457.1438,11.661016,0.20112638,0.018569501,0.0996906,5500.655,11411.38,187.59598,8026.5156,10476.767,2.4486003e-08,1.362854e-08
2829.8147,21426.291,3042.9712,2781.9346,13.970415,65774.484,12848.614,17.689384,0.09230696,0.01910845,0.121833,6099.664,8681.1,201.48195,5880.733,10741.774,2.9517123e-08,1.41361465e-08
1425.7598,2967.103,2918.366,4437.634,8.761681,63775.34,8546.605,12.990288,0.122324385,0.022461288,0.10856113,4956.6104,7650.356,74.27042,11006.375,8884.584,2.4247036e-08,9.614516e-09
1922.6704,356.04492,3033.3618,2893.227,16.819485,55072.523,23697.906,10.793909,0.16681713,0.034329392,0.11050073,4701.713,12033.823,75.99566,5790.5034,10497.117,2.7539635e-08,1.1084374e-08
25339.564,3523.4055,4115.715,4421.3184,14.362991,76877.59,579.5744,19.71341,0.09263314,0.01881518,0.08344151,8948.41,10845.423,74.52534,4765.749,11874.252,2.018009e-08,2.3698279e-08
1242.4069,38175.477,3142.951,2910.5042,10.807428,51364.305,1843.1488,13.748091,0.06486653,0.009372863,0.14684959,4688.858,6111.293,78.73075,5134.256,11321.875,3.0333087e-08,1.722311e-08
13178.302,107854.57,3690.7751,2802.1216,12.780509,48061.637,16510.781,13.596836,0.039713208,0.021616714,0.09903378,5626.579,9960.679,81.98082,8630.871,7310.5703,3.5319562e-08,8.0113125e-09
242.96025,45460.492,2917.451,3210.8787,15.96314,51629.22,3509.4497,13.9440975,0.06330754,0.007342246,0.06348549,6154.005,10138.912,195.34901,10150.013,11716.426,2.3170431e-08,1.4431976e-08
218.04805,3687.035,4002.0493,2829.8613,13.415752,64343.45,1345.1874,21.313137,0.08275679,0.056792602,0.083561555,5581.186,7751.974,89.8591,4102.975,8516.3125,1.8836156e-08,1.0342327e-08
33904.465,1368.9181,2836.6594,3713.2756,18.748575,58264.773,5725.873,26.406197,0.031632107,0.047108658,0.053646438,8656.945,9397.537,111.943565,6758.8237,12120.636,2.7734492e-08,9.300347e-09
1700.3209,2145.8584,3528.0938,3548.0361,34.95302,59145.4,9886.339,23.766972,0.110540956,0.039024316,0.062349822,4996.034,5979.551,70.25719,4006.3308,14312.757,2.4685553e-08,1.33503075e-08
3579.3438,2722.808,3162.647,3383.2659,18.997927,55971.723,11794.401,10.956566,0.09139375,0.0047643594,0.102372736,8200.633,8276.757,223.53708,7804.2646,13176.138,2.9582964e-08,8.271417e-09
1214.7578,489.91953,2648.2935,3408.6401,13.809126,47407.316,883.9966,13.777626,0.06566006,0.038001146,0.06986856,4412.38,9318.643,250.53069,5372.125,9312.313,2.223791e-08,1.2263152e-08
768.9957,6560.769,2821.3323,4186.7275,13.91424,66081.81,58172.816,21.09432,0.038686607,0.021981556,0.047479257,5997.642,6187.801,96.9372,6760.9404,7591.8496,3.205709e-08,7.784367e-09
1974.6572,8387.322,3175.019,3784.9998,14.839006,49991.785,12916.8545,22.855442,0.066485345,0.011333825,0.07690077,5310.831,6734.3755,79.79966,6572.632,11709.094,3.302645e-08,1.239575e-08
1583.9456,893.57837,4095.8823,2624.1138,16.342415,68129.01,57455.246,10.725409,0.111574024,0.013714027,0.09984915,7530.9316,6362.978,69.69661,5416.42,9187.896,3.5845858e-08,1.33554e-08
1012.9788,121823.664,2592.9126,3719.428,23.384068,49834.76,1691.1084,26.08505,0.066717036,0.038528662,0.060811706,5682.018,11737.753,90.09316,6415.421,13759.843,1.9620968e-08,1.4688435e-08
7326.963,3829.722,3365.1223,2919.5803,12.629796,47653.79,7419.8125,15.793514,0.04660888,0.0023848303,0.088068336,4925.504,7254.6084,82.21678,3386.618,11592.879,3.316345e-08,1.641597e-08
4605.8955,4136.991,2637.687,3535.565,25.812916,69962.65,1081.2908,30.789375,0.07968449,0.02526853,0.079561,4589.9287,9096.294,93.01251,3569.159,9392.111,3.2975347e-08,1.1776491e-08
4168.6543,2871.1897,3995.6887,3881.035,10.212024,51733.523,10826.172,15.900274,0.040816903,0.004259354,0.08821057,4529.702,9183.199,117.849976,5219.985,10337.238,4.0188382e-08,9.113695e-09
7350.218,1436.543,3289.863,4697.4688,25.327034,48263.234,25470.156,20.053503,0.10918384,0.050851487,0.13074026,7612.747,7153.168,157.77567,7875.8857,14452.122,2.2793312e-08,9.493867e-09
1063.3961,657.1591,3686.0315,3342.8079,19.460571,62734.457,1975.0371,19.405914,0.058036134,0.031929377,0.09446611,5624.371,9486.727,102.22664,17174.469,10895.9,2.3544247e-08,1.4269455e-08
1695.5161,21395.752,3423.696,3033.5825,21.998037,40559.656,836.35596,18.599863,0.14942935,0.0156334,0.067900226,7002.917,8933.972,275.33917,7983.2295,10857.3545,2.565323e-08,1.2220767e-08
2653.3267,2520.8489,3415.4858,3295.0903,18.375292,50734.285,6889.0127,16.776876,0.19880727,0.028884182,0.07072244,5496.228,8156.0664,103.4399,6785.8115,8005.9673,3.2539166e-08,1.3238388e-08
1257.5955,10322.018,2709.0073,2639.0005,16.61628,52611.96,11903.573,19.818632,0.069445536,0.03425904,0.050588693,6069.689,8970.749,84.332535,13271.068,9677.799,2.9297654e-08,1.3052672e-08
3692.609,19392.236,3832.853,3971.2634,9.087639,47902.254,4302.7295,9.506375,0.10839991,0.0069796173,0.0851822,9106.033,15613.774,235.90335,5773.944,9326.106,2.5497489e-08,2.1865556e-08
3948.673,12973.525,2777.4663,3397.9258,11.995142,48695.152,544.0681,10.873812,0.14944653,0.041836686,0.1038859,6006.4424,8469.248,138.85522,5303.184,9265.476,2.9949305e-08,1.3975937e-08
2113.0068,2952.1353,3377.8416,3412.6123,16.545116,53011.17,9524.718,21.991074,0.08916425,0.03396596,0.09021824,7111.337,8203.205,103.573875,6091.1367,11051.962,2.9046024e-08,1.3802785e-08
9217.596,2258.3975,3204.14,4180.093,15.199668,60913.047,57642.348,25.364334,0.0896424,0.025907168,0.05351837,5325.122,10411.053,118.4987,7033.419,12002.713,2.7396881e-08,1.5748029e-08
5825.324,2617.613,4523.24,3033.5974,14.000655,48806.96,22270.799,12.284826,0.18652342,0.0034408846,0.074066736,4769.4336,8732.527,104.98002,12621.768,13463.017,2.5152573e-08,8.493842e-09
7593.444,6852.4526,3668.3728,2935.4988,18.27809,60090.836,29327.477,16.78593,0.06953766,0.026152663,0.10490886,7144.241,6958.387,218.4145,7874.66,9705.779,4.31973e-08,1.414811e-08
1696.4913,33398.758,3824.7305,2970.7625,11.143539,42120.64,686.5765,10.292892,0.09517444,0.018111717,0.13068509,4695.932,6126.2275,137.89835,8960.324,9052.584,3.3264648e-08,1.3732453e-08
380.28616,20020.879,4362.3335,3032.6226,11.44034,53706.77,22005.578,18.051376,0.12594563,0.007892809,0.073917404,6970.262,7421.8096,127.95754,4594.751,8610.697,3.322554e-08,1.9899588e-08
3319.2803,103336.6,3190.3262,3250.035,15.967613,55129.617,6764.0723,16.097939,0.0616397,0.01513901,0.1144458,6808.956,10199.028,85.2675,5505.6035,9332.339,3.5759495e-08,8.301988e-09
1214.1069,583.5819,3126.699,2961.2322,15.138121,65279.56,13551.63,17.35388,0.14164539,0.06574228,0.07535176,6151.2793,6970.2046,79.49406,5206.8584,9857.932,3.1111338e-08,1.16262875e-08
5411.667,4819.1963,4063.5837,3848.0188,16.654318,49670.406,19628.62,22.740652,0.1433384,0.022266246,0.07252839,4690.716,8085.6816,250.28635,5913.601,9289.59,3.2952663e-08,1.4665069e-08
38864.76,118234.9,2984.152,3387.298,12.304291,53570.973,6289.5425,24.886154,0.11072997,0.063416004,0.047557592,5425.294,5446.4185,86.682816,7550.4565,13072.489,3.198717e-08,1.4107886e-08
457.95026,2202.6428,2109.9658,3938.8826,16.032646,72019.84,2971.5383,11.681153,0.13519128,0.0036801195,0.15421315,6344.5845,7253.2397,142.80711,10579.733,10038.157,2.7415574e-08,1.0318075e-08
2460.507,2902.4036,2840.8806,3582.0286,13.5338955,53008.09,36223.94,17.55405,0.17907213,0.033440724,0.062459532,5265.905,11004.248,115.34003,7502.7363,10007.581,3.1720877e-08,1.5926616e-08
10463.861,9178.421,3074.924,2867.0881,10.8874855,57444.113,24146.422,32.260082,0.058641262,0.010697092,0.07284794,7468.6304,8702.036,61.202732,10783.332,12037.641,3.946492e-08,1.157051e-08
749.2781,13032.994,2798.0933,3050.8596,18.180576,49689.047,14522.3125,24.144083,0.07539657,0.006780198,0.03522594,7386.1313,8365.14,205.65988,8764.091,10673.578,2.1290225e-08,1.119073e-08
189.5842,46586.53,3597.0945,2974.0974,11.531887,57520.01,10603.096,16.988483,0.060235362,0.012313537,0.107328415,8555.388,9680.658,62.152073,6518.219,9215.208,3.019772e-08,1.8982625e-08
2022.0237,1575.9735,3392.9211,4403.2275,15.373523,57853.32,51279.996,9.125889,0.17336218,0.04673563,0.16342907,4953.823,12074.364,113.25288,6307.478,10534.264,2.6591708e-08,1.2818306e-08
9007.926,2562.712,3666.1802,3973.6294,14.149768,47296.76,26550.297,17.000376,0.12063098,0.020769527,0.081725866,3979.2825,8172.7427,95.42702,6666.185,11529.936,3.440682e-08,1.4287446e-08
18783.057,2391.9634,3337.2844,3186.5195,30.099922,60156.76,39774.883,21.119375,0.07473061,0.016952664,0.073692076,6543.2974,12792.606,76.9597,3201.6335,12190.843,2.382436e-08,1.6365465e-08
13656.6,1699.409,3980.2695,3680.102,21.339067,48386.066,9606.43,12.0974655,0.07361549,0.049186714,0.08437571,5035.0513,10166.004,118.48181,6636.3164,13023.658,3.262188e-08,1.0365799e-08
3017.2888,18140.088,3132.0515,3431.6187,12.84561,62299.74,44963.836,11.469488,0.14215396,0.006725014,0.08716875,7425.383,7529.5713,60.37489,10983.128,10049.494,3.1326966e-08,3.359663e-08
1579.698,825.2868,3637.0266,3156.6143,16.609665,54046.344,2217.501,8.002737,0.11453487,0.010894117,0.13255617,5131.7183,11733.274,77.81037,11256.4,10146.806,2.6050866e-08,1.9702123e-08
2700.3784,3943.676,3070.9492,3556.2988,8.2873535,58250.785,15590.254,15.556033,0.061975036,0.019457204,0.05420665,6768.8853,10850.258,100.23679,5616.09,7939.021,3.0192698e-08,2.3072644e-08
2217.3674,18563.553,3759.1116,3468.9324,12.765567,53390.54,16947.977,8.124781,0.12196651,0.04090175,0.14994492,8613.26,10396.895,97.71058,5988.64,8534.054,2.5657917e-08,1.1340269e-08
2871.815,66948.52,5184.391,3439.0417,18.551853,45344.992,21512.557,14.21979,0.18509771,0.0059096324,0.119617835,6185.455,11881.0625,125.4335,7696.814,12501.033,2.9169462e-08,1.0370193e-08
857.88324,734.88525,3643.2947,3319.2288,13.874153,49234.125,5563.6367,17.036598,0.0627355,0.1226948,0.06252482,7532.778,6928.2964,42.337906,6408.467,8512.468,3.6051322e-08,2.2546104e-08
18975.723,59448.65,3872.707,2879.395,11.66865,54864.01,5158.914,22.07708,0.06769589,0.024908304,0.07972728,6436.0234,7281.574,100.070946,7884.1367,10603.267,3.6181074e-08,1.5079724e-08
1968.6116,1310.2448,3199.7454,3997.2102,15.28118,59758.344,24134.537,10.775198,0.13619721,0.007517371,0.06340523,4988.298,8991.733,169.68628,5707.103,12428.656,2.5430737e-08,1.3936207e-08
13422.905,32954.45,3147.0625,3416.1455,15.423662,43193.3,11240.682,26.348503,0.09375654,0.018039495,0.050974067,4280.3345,9095.425,51.45597,10318.895,13082.389,3.4987604e-08,2.2971875e-08
2735.7285,769.74506,3067.8513,3245.7156,21.23236,50148.504,843.5199,15.718323,0.07619302,0.008672924,0.09975737,4329.554,9255.878,109.36127,4998.8867,11134.739,2.1265217e-08,1.6516394e-08
2994.4146,9373.517,2987.408,3108.9734,20.402653,44424.055,2388.8826,15.774964,0.08962019,0.0046914965,0.10238102,7219.631,7709.0825,48.75052,8246.623,9826.412,3.5040248e-08,9.841825e-09
4592.1216,2935.6602,2811.134,3283.977,16.909645,50754.555,28067.814,8.031095,0.06523398,0.065873735,0.089660406,8979.835,9959.874,147.25758,7227.1064,10659.565,3.1073625e-08,9.613004e-09
803.2948,610.0571,2740.4211,3923.5947,13.255085,61611.926,19473.178,11.848155,0.10563542,0.031656154,0.094235525,6153.448,10379.307,89.29023,7330.9854,9374.248,2.1706787e-08,1.2182959e-08
5150.704,6871.979,3976.031,4483.8164,18.821953,59132.99,4248.085,16.481928,0.121062,0.009670991,0.15607247,9042.992,12710.877,101.46213,5489.8022,13393.859,2.8661091e-08,8.140055e-09
134.96336,3773.4636,3131.4758,2968.7734,22.058413,68257.18,20003.713,13.659976,0.08985185,0.01703637,0.088414155,4849.2393,12008.337,73.3558,7283.1904,8913.662,2.3737364e-08,1.2676296e-08
974.8957,1771.9557,2746.8467,3532.0488,12.989933,42682.633,2965.0876,21.139622,0.08534158,0.028736176,0.04818101,7719.93,10826.326,93.426956,5332.0894,9875.54,2.7376721e-08,1.4015546e-08
10811.53,2289.8638,2365.021,3824.292,12.915958,63839.117,57104.855,14.161904,0.06751072,0.029315261,0.11431818,4577.8647,10406.435,102.97967,6115.114,11448.3545,2.8488818e-08,1.551653e-08
2551.1084,27318.777,2399.9966,3253.6804,10.6099825,79366.85,30792.832,26.673277,0.06350969,0.009822285,0.059201144,6178.463,8424.964,48.75761,6632.5093,9570.666,2.383363e-08,9.157043e-09
1166.1833,330.48697,4273.185,3562.0298,16.219063,49230.53,7683.0713,27.587389,0.08396236,0.021608455,0.07086147,5027.462,8106.5166,340.5463,4479.313,11514.904,2.6647863e-08,1.4910674e-08
8606.927,2557.555,3334.627,3929.634,13.684347,42242.957,5448.3457,23.519764,0.11469247,0.0053108064,0.06391184,4736.813,11289.157,169.3115,5143.5317,9890.349,4.1553108e-08,1.2418866e-08
27438.36,1218.1454,3270.6897,3228.2446,10.819901,55840.867,9330.261,15.638003,0.10538014,0.028971761,0.070168786,4709.2603,11268.733,104.11663,9475.308,13035.979,1.9397685e-08,1.5516338e-08
251.52454,7136.624,3568.1445,3218.7805,16.068432,49319.87,13196.233,19.339758,0.10143016,0.24494863,0.052553814,5379.6733,9520.289,101.45099,5858.152,8168.9937,2.7145397e-08,1.608727e-08
2846.8625,231.85326,3057.4119,2481.222,26.744085,48316.297,8763.9375,12.148848,0.13675961,0.048159786,0.09326743,4268.8154,8901.653,102.42439,11975.61,11274.213,2.2359858e-08,1.25032e-08
6150.7163,29665.566,3341.116,4491.327,8.77916,65387.844,8267.709,7.6682754,0.09780653,0.02546967,0.10547029,7846.8516,11491.986,59.38022,9927.734,6663.8564,3.1441605e-08,1.1287093e-08
6130.1367,1029.2941,3591.8416,3108.3296,15.294326,46150.19,5969.852,13.706707,0.15966809,0.017442336,0.123012796,6073.6333,8125.8345,67.50348,8453.871,8158.3003,3.1049485e-08,1.2906323e-08
1962.6768,4488.31,3011.0244,3524.6265,10.608116,46641.43,455.5574,17.948626,0.07829807,0.015923416,0.08843163,6465.232,12655.559,98.28202,5749.0156,10860.089,2.3946331e-08,2.0067645e-08
877.53815,3894.5134,3003.3857,3355.881,14.574812,60992.15,4921.216,12.168181,0.19388597,0.02828946,0.11243026,7214.8604,8752.717,61.983624,7566.035,8414.521,3.2523353e-08,1.0733155e-08
1117.4364,2806.4124,3404.8713,3602.7136,15.267429,54664.703,7563.239,17.379807,0.09222409,0.0332801,0.118755214,4067.2322,10307.818,104.2085,10439.829,11126.081,2.4325782e-08,9.4211146e-09
4255.279,42065.703,3245.8418,3903.0789,12.874435,39489.547,11682.301,10.568717,0.17705572,0.03554485,0.15993723,7253.5576,6972.2026,171.6991,8912.02,13094.1,2.8166145e-08,1.6968762e-08
465.8264,16846.62,3220.7285,2793.7202,13.736777,55463.215,2162.2283,12.795871,0.14284869,0.025922928,0.070279695,8425.138,16788.473,97.82766,11441.319,9539.206,1.9731488e-08,1.5525542e-08
1473.8041,2010.8246,2593.794,3294.439,10.831811,53834.92,3330.3567,24.700676,0.077008665,0.00694015,0.042872857,8324.204,10478.188,174.97003,7523.2305,9505.09,3.047134e-08,1.24039765e-08
12992.576,55352.965,3499.719,3079.7344,16.374763,39955.246,3588.1,10.392463,0.1895248,0.054164723,0.115772754,5802.4463,8530.259,102.03084,6878.7744,9312.765,2.8937933e-08,2.2802446e-08
3701.6445,11843.635,3911.0515,3327.654,15.690852,46950.98,6882.585,27.801807,0.1283296,0.020117668,0.068600595,5778.6953,12480.855,125.15205,12595.254,11025.843,2.5615364e-08,1.5436441e-08
2503.7683,2896.3906,3595.0728,3589.2583,23.393938,39145.523,1237.2208,16.101748,0.15352353,0.024616623,0.096524104,5726.8677,8257.129,76.27522,9484.667,11043.951,2.8871279e-08,1.1251959e-08
2561.3328,13132.137,3707.0479,2973.5215,16.828568,57752.043,14660.382,12.881795,0.16941303,0.019686226,0.09386202,5129.3804,10651.392,121.448524,12916.561,7609.9263,2.5208967e-08,1.785183e-08
4122.668,6629.738,3751.1475,3193.9907,11.486092,61150.56,11989.72,13.325456,0.12271188,0.010108374,0.08279237,8398.945,8649.384,204.09058,9005.262,9461.677,2.6675288e-08,2.2154552e-08
7539.9507,47770.887,2102.544,3310.4314,15.910261,54420.242,2399.885,20.715572,0.08012067,0.015713673,0.08578704,6912.513,8557.0,46.29696,8760.334,9795.887,3.252336e-08,1.6810057e-08
378.7149,691.0386,3266.346,4002.108,17.09015,69888.03,35974.918,13.061026,0.08140437,0.012065148,0.11334915,6276.1475,7247.308,161.43288,9249.789,9442.985,2.8356585e-08,1.6997154e-08
4780.876,1222.1599,3179.5369,4187.8467,12.637803,67299.98,51699.37,14.309604,0.13833667,0.06725992,0.06389435,8566.792,8238.139,51.49345,7229.604,7912.683,2.1301176e-08,1.5196582e-08
4432.601,76086.625,3259.2244,2891.6204,19.517008,46919.4,17243.475,21.053516,0.065719016,0.027193934,0.04301199,5223.4062,9606.672,118.14539,5712.7383,8410.61,3.698146e-08,9.8360164e-09
733.1149,3608.0664,4455.6733,2933.3523,17.604614,49628.4,24158.549,8.0385895,0.101880014,0.032806538,0.09216704,3919.3875,11812.17,98.49186,3846.343,12013.504,2.4800684e-08,1.2558294e-08
1268.9396,28851.223,3580.4297,2918.8967,10.405627,58427.21,9747.849,13.023361,0.07433391,0.021348273,0.08826074,7710.2437,7132.11,103.035194,10965.311,12617.474,3.3444504e-08,7.831036e-09
2090.66,7222.2188,4130.9795,3959.6648,16.075165,61660.176,28026.104,29.785656,0.08120794,0.017472051,0.06332286,8087.2207,6949.2886,129.07635,8542.224,9665.891,3.2724763e-08,1.1346911e-08
23403.287,308.93445,3175.492,4416.3594,22.614508,52586.895,7117.9272,10.376679,0.25579223,0.016307624,0.1088317,8632.828,7973.575,202.80943,7637.448,14083.209,2.0670608e-08,1.8388997e-08
5887.575,1708.8903,2698.0825,3866.076,23.157623,48765.504,4050.6672,18.330177,0.13040909,0.020107653,0.06656638,4742.3447,9664.209,194.88031,10131.937,11284.281,2.8561379e-08,1.4510237e-08
1754.1367,5195.8833,2629.0156,3491.5415,14.74811,62482.152,8980.451,7.2805886,0.19874811,0.04388825,0.10998507,5059.1553,8928.868,95.81111,7573.3345,14564.613,2.920387e-08,9.9506146e-09
14072.367,938.2531,3409.3235,4105.421,21.506723,40308.523,14618.616,9.079013,0.18060903,0.03228478,0.1007407,4917.434,9405.896,81.65981,4359.222,11899.128,2.7523283e-08,1.4871075e-08
1156.1836,9152.066,4350.763,2411.1558,25.910599,62143.88,35604.94,14.986119,0.15917921,0.017116738,0.067739055,7103.8096,10144.331,125.28348,3998.393,7814.552,3.132024e-08,1.5951064e-08
6873.9326,2174.2827,4122.2993,3102.776,12.922705,47611.176,5087.154,11.862068,0.11345663,0.023839945,0.11153407,6142.353,8704.252,187.82391,8020.908,10860.434,2.3735021e-08,1.8965705e-08
1553.9376,3049.185,2898.9739,3330.6982,16.11899,52324.35,2297.2253,9.355525,0.12135723,0.14832659,0.09026936,7905.679,9226.251,235.43263,8380.507,9779.451,2.7003074e-08,1.670261e-08
3968.4146,2730.5896,2627.8357,3479.2302,10.048034,58519.41,14227.198,10.966782,0.16174036,0.055720203,0.092928514,6576.138,9563.538,164.48862,8530.359,11126.514,2.4796996e-08,1.1848105e-08
5766.853,650.8367,3179.7393,3217.239,12.052577,59114.188,23525.693,13.049118,0.07040306,0.009588486,0.068409346,6992.9507,9640.78,56.742275,6796.603,12062.478,3.1063134e-08,9.773205e-09
6539.297,910.0679,3144.5068,3766.4717,9.688102,52208.895,37080.105,13.389577,0.13823432,0.026749792,0.060576197,7269.0576,6293.96,92.086205,9326.675,11872.127,3.7836436e-08,1.1165204e-08
1962.645,136693.45,3433.8794,3074.1743,7.388826,53662.016,9088.818,17.216585,0.15001476,0.03755679,0.085647464,5813.6304,7236.972,85.645096,6546.574,15945.665,1.846174e-08,1.0000159e-08
1667.401,9556.887,3019.365,3758.1553,17.456465,42233.312,321.9603,16.491455,0.060940947,0.014271988,0.066481225,7677.0312,8710.302,98.077835,3559.7883,13416.212,2.4399329e-08,1.8989478e-08
5637.8486,2077.8286,2778.331,2849.8574,22.052483,41857.133,4507.598,17.456755,0.091325246,0.05439405,0.055609267,5575.706,10358.405,116.66328,8329.536,9974.887,2.9840727e-08,1.150708e-08
2157.6477,264.01825,3805.813,3060.3652,15.143673,54843.27,5815.704,21.053986,0.09293993,0.024166647,0.06678577,4419.389,14931.615,264.25323,6394.666,12521.854,1.9680156e-08,1.3882165e-08
697.35803,1420.2373,4211.3535,3138.5806,11.775957,48553.53,4803.7217,11.036375,0.0894411,0.027165541,0.10045856,7183.4307,8428.114,114.256584,4924.014,7954.887,3.288466e-08,1.3929604e-08
1528.042,7738.731,2621.0112,3136.835,14.532886,57471.43,3826.4446,18.493248,0.05880226,0.022861779,0.07243634,8343.802,9842.82,83.673904,8451.55,10218.475,3.211788e-08,1.4860953e-08
1628.146,19753.006,3827.3318,3968.3462,10.487359,58818.242,30110.648,16.323803,0.12997597,0.043046135,0.06826688,5400.6655,8610.448,127.15223,7394.1055,10388.167,2.6470824e-08,1.377998e-08
7550.9014,23382.234,2672.6814,3639.8967,21.503302,39100.305,1607.5505,21.673119,0.10139653,0.0061784415,0.068892926,7275.92,6766.6567,69.66467,11393.387,14776.401,3.028266e-08,1.45445345e-08
2223.075,2324.6743,2531.6343,3270.1787,16.743746,72134.42,37127.71,17.440313,0.08159374,0.009753556,0.039822128,4908.4907,8590.654,115.267334,9144.795,10251.428,1.9320604e-08,1.6423495e-08
10879.424,2840.2795,3373.1575,3053.5676,13.627552,66873.195,35891.855,17.8219,0.07825181,0.042414885,0.05539519,7987.802,9834.845,156.131,6494.7334,13473.615,1.9827676e-08,1.3793413e-08
2470.8457,3541.1382,4033.5803,3475.8843,21.516668,49149.742,6469.987,26.13971,0.0691738,0.017030356,0.053796235,4038.12,11817.32,78.81962,7770.294,8879.8545,2.271303e-08,1.0762971e-08
2082.2305,8187.699,2553.584,3495.11,14.223657,58891.42,22982.725,26.0388,0.050374612,0.025747746,0.043825682,6638.979,11292.548,59.55023,5715.7085,6852.1978,3.261855e-08,8.45176e-09
1882.4517,4314.946,3365.5894,3418.1643,14.188473,48139.617,6094.24,11.565042,0.09090174,0.08194924,0.08550886,8270.815,9831.053,259.01736,13882.981,10005.558,3.572058e-08,7.706193e-09
5248.6284,654.677,2375.1772,3519.8945,17.407923,57596.113,2974.5027,21.759748,0.07911154,0.0065370747,0.055505875,5308.069,11074.381,181.47092,8250.72,11732.033,2.5368482e-08,1.2217649e-08
