bottleneck_strength_domestic,bottleneck_strength_wild,bottleneck_time_domestic,bottleneck_time_wild,captive_time,div_time,mig_length_post_split,mig_length_wild,mig_rate_captive,mig_rate_post_split,mig_rate_wild,pop_size_wild_1,pop_size_wild_2,pop_size_captive,pop_size_domestic_1,pop_size_domestic_2,mutation_rate,recombination_rate
11461.022987808736,36567.59170094283,3776.9740347256043,3543.694073872219,10.000549744155244,47246.092252941315,227.25198422977758,26.313177877291313,0.22078323262847263,0.022982233534316922,0.1344882277526691,6779.431560202514,9499.918010879432,108.17773441906526,9233.87974782781,8861.765998106905,1.3190273568341327e-08,1.6590114795399706e-08
9265.277612406819,32359.473719114056,2829.4240829635405,3169.8805641567938,18.263147099836527,56931.7472808086,7626.133250729008,8.832959728402013,0.09040646457414246,0.0057144247446041085,0.06762177924010068,7491.381730731344,5730.354915009589,79.06767909452034,7453.387596650566,8800.249542406598,1.4154100570543956e-08,1.9703572432741044e-08
18095.132945434132,17775.70351444234,3411.2456312853456,2618.749772389519,10.847928107075928,62392.13531295193,49286.73547077343,12.967022276516593,0.08901242458430758,0.01449534153492195,0.1027268657357413,5289.5600714532775,9034.085612969293,190.2690568082717,5317.28099627485,12876.690123720598,8.23522607327067e-09,7.563321302160122e-09
12557.279908411636,20296.148696419466,2806.6132598057256,5179.23792661456,37.44179289251284,63795.69253279096,8730.81869616415,9.97965641216355,0.08553107600864678,0.004085922933169433,0.05750423078376993,6777.48524589866,6387.425958721963,148.92853096551337,7160.708557290574,9648.335145114597,4.4278470315098505e-08,1.9723837176767196e-08
8390.320189971428,53853.24553304618,3417.0846768719452,2776.983372598983,6.642422515445495,54773.53582631057,6190.096126255473,12.161456522069143,0.0790096239327729,0.038131158674468896,0.06538475312031128,4144.384391277319,9461.279680167041,55.4731231238224,7589.627700949114,8984.021757277205,4.3041890332363584e-09,1.1776384246094142e-08
2585.1393329454695,1778.3925020786571,3852.4358485687403,3497.650953873707,22.72861801897945,54044.102972987435,4339.268520587444,14.895852430013846,0.14596739302736286,0.01646423076292125,0.1541934489241927,5854.906928583384,8943.54859876661,131.82857134752345,7129.277962045419,8827.02399646595,8.400337449453049e-10,1.663859627587319e-08
19728.67486938339,8631.222269438464,4111.913174370748,2807.097751985548,10.459085812309068,79545.7397769989,9812.998932759077,18.494005145946655,0.07883058129932105,0.06307912356759797,0.05335403066917094,6212.270390218083,7681.2700219004955,145.89507318611481,6588.474322793257,13818.84311735561,4.930687667533014e-08,1.2677993559973637e-08
33511.10134940699,1965.1977138323991,3582.4404749078126,3117.533527622757,24.784060986280377,85998.53038453142,556.8450369063404,16.41661381909742,0.08907803787869803,0.0479208173762244,0.059694907742401056,4140.024952044135,8430.241607766184,71.84667305601903,8342.959099961128,7068.602405686539,3.1117954456623775e-09,9.43053775170733e-09
59925.53504099853,1115.6120266713995,3672.9827749722936,3986.8005690739815,13.621335177110423,49667.83764514697,17332.715566310704,25.161048716185903,0.07921646506835761,0.010058452266659516,0.10266859064477758,5755.567357447206,7169.521532069096,74.47713004210418,6508.8268678886225,10138.201675546155,4.718123717480559e-09,1.3225000342165624e-08
30165.967543408948,4673.06705982461,2770.0462204610412,3870.400598042722,20.744699272341027,67182.67642322785,19263.528954996076,12.170409899030409,0.07832314306472653,0.028106672902130425,0.1043554906008078,4123.316766085192,9965.38108333769,226.71309750502857,7999.336994613895,8229.77712001371,1.4547124477801878e-08,1.137291455169842e-08
23436.53322951025,14540.360871301067,3371.950443265218,3575.8093212850395,14.94448754717797,44377.99746991232,24725.78727155849,21.12805615927707,0.1338838434278558,0.002928369540550166,0.08421649831202213,6151.434062635113,8370.18137310996,170.49741638880943,7862.736899494583,8684.955938552928,5.978338614251466e-09,1.409297819619911e-08
7438.992594600077,57784.90994522567,2821.0226444310083,3258.5402724403293,11.208074308827875,64403.22479679222,2023.4780406083378,11.33033948927338,0.06280118934230729,0.028950032332403928,0.08233760214556275,6695.424770147604,8488.778958843737,92.26748660420398,4646.942502416068,10590.609227628413,9.247641346521354e-08,1.205891799426113e-08
2390.752051510807,10120.139504215787,2781.65680210759,3467.9006768706486,10.905831529853836,75197.68229590342,13620.359906786773,14.676243290576007,0.07723633148951597,0.029699624856248625,0.07156723097576904,5351.858025595896,7474.8521835855245,196.74026642547406,5364.89701783048,8938.927838763986,1.5334369326573906e-08,1.2348557981176584e-08
19594.839811312308,8379.931296236806,3371.8322684580908,3148.2242030757884,8.769050987786144,50067.417099761005,2237.7211471391824,20.527291792316525,0.07402939044421532,0.0285822161313465,0.17890684205242594,6621.945326989367,7810.11495667837,116.86213993720115,8230.03283431009,9295.265821934936,2.224931849146424e-08,8.881220305195036e-09
2891.925812135585,78569.73863001076,3139.4946241808266,3883.673815129343,8.16858584889048,52895.15396951169,1093.9451546919722,4.891934349657539,0.18109523897373048,0.019889230797756507,0.06625912290289179,5686.023641703237,8248.313739209918,163.56296629986542,6325.543422401828,7531.765161692635,3.5005151989628906e-08,1.299027408659785e-08
8334.04564774381,3871.2733345422594,3055.034971114652,3387.4209186522257,19.184189528806478,43655.251835214876,918.6763354074025,8.305378090473498,0.1557739773462197,0.020320928743419647,0.15168650220075328,4475.998415027415,9950.151890145895,139.93996640987706,6236.956104038942,12013.469569030143,7.410261357935202e-09,9.775294450110325e-09
30426.01195782335,13789.512642257685,3157.932665272571,3834.8020523649566,25.25654493240011,69122.19091784766,4330.301730635666,8.139614090250546,0.13469124110345843,0.01072656560244389,0.07049855741225627,5371.604109239052,9579.135086178907,109.68381542275596,7240.053903182903,8694.825500356746,4.27737212695585e-08,9.877809369524007e-09
28106.57892423007,19336.01444482754,3645.771254948929,2993.2221501927224,16.524057221390677,48998.13183993008,13755.797262059752,13.24677505582551,0.0865687162855918,0.02392362337248626,0.06844419418581647,5431.944837676104,6955.922462561438,92.77488988586174,5780.923544502271,6385.461394295178,3.685198860287786e-08,1.5166061803833775e-08
60825.075718815744,23782.08869550473,3268.8001284892207,3598.2661179593447,17.12460781592831,53978.074751400774,16465.575754080564,9.603891229948015,0.15535242470944302,0.04551569565186028,0.25814379309878027,6633.255876413318,6890.621979245773,58.82743610971609,6155.040817269984,10819.78267338257,8.053397240626822e-09,1.0443290128661849e-08
7591.4471674334945,11475.197276698414,3852.4717555098773,3688.590063541573,14.200714830021381,65807.83119618805,29567.385892036993,6.154095651448382,0.07045416935644407,0.033419872592853866,0.10518340303541746,7403.557990959073,7651.287580808322,95.82735569694832,5441.992299977072,9302.51690758965,6.891424375990421e-10,1.2622404570884614e-08
4408.447714694238,12238.552785225938,3818.2422361341105,2450.9683482883956,16.523873659610338,79096.13959892037,43953.60929433493,17.437393689624457,0.09503326170124961,0.017850595951686723,0.09486568527763717,5282.887085856645,10430.836303774155,117.78451538261645,6508.750935921047,9786.977005882238,9.483436279006315e-09,9.976054303405945e-09
2966.130380700465,14708.357439381243,3091.9319187585065,3600.007594513338,12.854664213575612,63870.2908753325,10491.394258888582,9.691557446688357,0.10241088292198708,0.0014578085256847504,0.04942889597431649,5231.404315575146,8648.178666871003,185.3838756314875,6245.037990290823,16149.56117898617,5.992111842020239e-09,9.26664756139675e-09
6299.284596080224,10558.296745591202,3560.5803384483784,2841.7773420375374,14.694780626508964,76286.16034276049,9204.029727692465,10.706235434291617,0.08668823631501768,0.01312968864063486,0.05853876941930656,7135.3004230110355,9012.701460083477,135.34662792763004,5228.470554647308,9646.02684877897,4.1974647454744984e-08,2.3363210248277605e-08
74781.15095289455,29816.601627573105,3626.948287535349,3289.8825873792857,19.65003832783175,70604.02379548216,17285.88477783786,16.20820227376824,0.05589974439836667,0.028883374454072165,0.294582025483414,5146.96049307069,8448.53204907912,88.16834323728024,7215.506697608123,8982.098528428236,8.004930271965867e-09,1.3739030193920558e-08
9967.679649077321,28025.80948454358,2512.1808903952824,4057.2408816049174,27.981842519056137,51480.67857266097,1312.5765118402367,21.25750009625373,0.07022262218251035,0.013697846201618903,0.09220787889346627,7366.538802931329,7388.155185127653,132.91111318083847,8291.67778370381,8166.152360994697,1.573083952173422e-08,1.0677183686065445e-08
47446.72357136057,7724.332892529642,3283.3323390432643,3470.5784229609335,18.943444731624925,67429.29687264001,4150.895535276992,9.59354730496285,0.11757757185163416,0.008620957003139106,0.13281329517124066,5180.584310818448,5309.823058426312,66.63957424038385,4645.0411689411485,9889.768028933857,7.47848912845221e-09,1.701140374468413e-08
44332.81667394334,35808.49395982451,3525.634636730217,4076.7767152067036,11.499895578039544,61767.57969995531,2871.738474469954,18.69541984652041,0.09709769876322531,0.0038322560343128534,0.05774459172256142,6243.479296266612,7399.887375454588,130.6664306503841,9929.859426703602,9081.399249772596,6.4039299560494256e-09,1.4069981722259747e-08
32953.902829436425,9695.719288090006,4323.245010179984,2595.730976112237,15.938817480228108,67834.25153565584,2405.459446251219,10.581415995101844,0.06790627364310475,0.02413929257123407,0.08589655811890266,5279.715328568002,9208.030836578719,96.24644849583126,5614.940277813944,10099.857869834743,5.178224153787145e-09,1.271040960084305e-08
6099.707957805942,55994.402647738105,3493.8773956271284,3331.7612625734355,10.53079748365276,52015.37924313029,2543.4632636119286,15.146354869140847,0.04779095940956041,0.01576238161927012,0.09987610104680275,4440.09113770579,12450.04950470826,146.6330700229996,5321.619582854247,12266.465093535866,6.393802493835628e-09,1.1039512282202554e-08
9724.273126803846,23748.11407844569,3282.2705597221543,3558.307874709509,16.112299906899924,80688.95004452193,2559.9406276805607,9.246954999665114,0.07863321922068525,0.04061214818004189,0.1832641130632722,7558.458329884829,7471.156056203742,111.95986315315442,5558.504275863565,9303.091011918785,1.1619320776416534e-09,6.370746195191653e-09
10176.37512809208,16153.061416562738,3381.8236688901334,3067.4769778137875,12.236666864745963,48990.96100733076,8488.686955236191,15.930029837157145,0.04049152610596823,0.02020822328185916,0.08109267487720752,7180.424904212978,6705.469430112865,95.62338093434559,5988.201780313707,10070.388659201435,1.7334147149597657e-08,2.1259558708259957e-08
12422.329906056782,5266.244449783491,3413.1113021837928,2894.8579511740513,17.99399691888844,53628.22402533447,6064.756276474941,10.957942906982085,0.05101353219332117,0.02025118586472199,0.03424284976416191,6366.729348993169,9184.799575870136,160.68394224561266,9065.288920743995,9945.715990445837,2.551662251511219e-08,1.0770569506530354e-08
32795.00754147006,4741.402021073265,3951.836568276796,3018.0069160952394,15.261741754059305,67989.08914401461,1353.649325015383,18.122770549380743,0.09756675752534237,0.028508408681015247,0.1622616352087012,7211.01557026662,11096.218786273777,107.37996938698906,5885.969221914334,14610.170620213281,1.2564412506677258e-08,1.1594703309215347e-08
51402.875453514695,5554.0075234780215,3383.2515546040067,3620.878921111638,10.054369794687076,47579.581717207904,18008.82290241457,12.28876464654397,0.14726982130796423,0.008536677930383712,0.0547911110017113,6852.001793845076,7494.006005206441,135.722013893667,6554.006446240292,10548.760632649439,1.3984272316795515e-09,1.5617423573689935e-08
18156.949351410054,10514.03965028787,3100.98334086267,3494.9603635053463,10.785175130126948,72627.23493988522,6712.503575410027,19.738777299145,0.06106956306433075,0.017164349601368374,0.06122695405129497,4956.543584611163,8768.625370425607,75.58677794089367,6023.415478153829,6151.0446325176335,2.039850658972852e-08,1.3215771742417464e-08
1196.5979092852422,1549.1888431641212,3231.628455005231,3792.0024804466157,13.410701692729193,64618.81429156961,3049.768099829286,7.325322927734797,0.06630722062178873,0.0456869877607231,0.0953561037353595,4964.4026240717785,10583.810885740495,53.63219325038702,5506.1190903541765,9740.215476675652,1.733865513927519e-09,1.1317219025470284e-08
22861.243488477307,11749.424625320335,3588.7309015298924,3441.3881872440197,26.08214770837593,60485.95399091621,828.0314549238491,17.483646671801175,0.1117916652294497,0.02726175221922814,0.04966807221678435,5661.208558720023,8885.482560002307,164.48201846965847,7712.2352924419965,10319.84904003882,1.9652113281790675e-08,2.801975675733619e-08
17830.026513436052,26085.16989529947,3132.4778711537074,4399.500832122137,30.685560993137823,79442.95318477777,1620.844735713747,11.430655536807159,0.10294701040109155,0.017597463004393694,0.09843177500649615,5603.530774227483,8289.027764457229,124.81764515179474,3373.6345159568914,7858.506889382439,1.1974217046797629e-08,1.411933796457883e-08
13099.43101904186,5456.288249345731,3868.0207918532305,3153.5627387794007,14.613431280463756,42336.14404449007,325.72832291812654,15.87042488444924,0.03923901739035649,0.05670625731428992,0.06483951718578658,7894.244416860071,7202.4509952377675,230.05129299868872,12188.417927701017,9735.812570739252,1.6732509763907613e-08,1.4746958217933811e-08
19298.09127685017,46312.545431336635,3346.2500424072414,3934.0705570488285,19.698794464537,52444.25550185462,2872.6380763973557,9.968151166221608,0.19475827941819265,0.06445588993376622,0.06238497955604646,6907.092481586461,7040.037655168295,131.89314500908029,4974.774402375312,13400.654338896491,1.9857479218260294e-08,3.9842012510107624e-08
30821.77023581228,2667.86105970908,3798.7203329156164,3976.0703328210184,18.821813382320425,56358.69237654227,39554.66353598842,10.742647428978298,0.1413316098032764,0.03335956539013219,0.07761880063739855,4976.6981883329345,7835.441431928513,133.8892928015353,7878.144534134466,8741.105025215322,3.1187112875286143e-09,2.2075715845964885e-08
6250.9807531982915,18233.5923477391,2971.834112343304,4072.5929178284337,9.700074531215408,63977.6046712475,844.5619535997469,30.813718354458626,0.08126875746252049,0.002187666245996707,0.0975129241200577,7265.037632246858,7433.909196310625,64.05620867082007,4721.389743409429,7366.613485585732,5.305734932165201e-09,1.7033299836529193e-08
7837.225487679606,46189.398480773634,3105.921970071813,3139.3172215876593,22.09825659444922,65610.0169533547,4938.530877315838,11.64798495401944,0.08265701645241479,0.05002204540856736,0.21359586996662686,4746.819986349431,9476.859292191724,152.5476043411202,9698.567541416483,12422.264264598698,1.0626115769547087e-08,1.1184063948160072e-08
8018.066722469874,17735.748941610873,2664.067213198715,3989.8278376917156,15.715593806681783,62668.29340602095,22669.6735029773,14.560106687697076,0.030973574203627275,0.04035805028367795,0.11632952265921781,6537.952197429778,7297.2786755788975,48.71027915118052,4398.020717502633,11081.546961959531,4.299889576493146e-09,1.0345277949412301e-08
61140.44394640195,2089.931082468358,3586.79868414809,3752.18550722392,13.977910813354695,61396.05941859833,3227.632645692994,22.171807230924642,0.0954351985760716,0.006227933886000483,0.07788096749400135,6709.2165358874045,8113.178246376045,57.11542091712447,5667.218902470177,9986.679723469508,6.61873105735011e-09,9.612450469608729e-09
953.9253477001863,2045.5859000681971,2880.5586151519883,4170.615934392848,15.218154981447233,81310.09466817914,2033.204983029951,14.373190317178027,0.14093617068497472,0.028147036802603123,0.07899482009950372,7466.798563155807,7756.346918040852,124.79364278983138,6476.955823428783,8085.118917775794,4.3081450834412155e-08,1.8416027248540093e-08
8059.938027522617,187231.33345856518,3693.725956676097,3233.0538559618385,16.00284517454182,58920.276395550485,8588.25492236457,14.229297729858253,0.06254629423433392,0.041562385554755325,0.06336779107138442,5321.955402134652,9266.000855538354,110.57558206014548,8897.931129687755,12634.22065003971,1.1216515326536387e-08,1.1459329902085373e-08
2771.491869737953,11880.808962339242,3093.247680266494,3668.669291392075,15.790956673973136,52681.84114309889,751.4664832546822,13.536246561466175,0.18265089265309747,0.011660122726494273,0.08532795107602864,7606.218636208205,9954.198548245586,129.97359523010545,4823.985331246604,9594.606847756737,7.223961392912742e-09,2.3532344574427625e-08
33406.11012706947,40476.59149289905,3395.879125494482,2779.578713363406,26.38108963157142,76691.64488691179,3124.6932838018424,16.123052512331718,0.04180125812836027,0.02005708948218689,0.16897918968610845,8510.644677262168,7891.514407621068,310.1077471131028,7191.707863245016,10606.100473034296,1.5767781090795873e-08,1.3514570959724484e-08
1909.523526002352,2074.8719814932033,4364.788919391323,2304.737499765297,18.070241747999617,47051.275427358705,12442.684859120644,14.551309352692254,0.09415560560334887,0.0692663213600048,0.0666805878256375,5904.179988715201,8878.536558606258,100.54515172293974,6768.403136784545,8249.694563664732,1.979776643823346e-08,1.2504758401161683e-08
3990.8066700410964,17407.930847693166,2735.4247263195543,2603.9166408915744,13.888655282573948,55497.03994881201,2750.2881855222504,13.454822149084297,0.13216168907577533,0.006420549005562205,0.07439295938484355,6724.876953629865,10597.201636724167,113.88790735577477,6404.677026841517,10264.130160994306,4.813167716578172e-09,3.2751616776335e-08
6473.751032118254,11406.559333914809,4163.427307676922,2971.172032848304,18.821021275489635,86095.07207003575,1812.0050349650044,16.719652463309124,0.08465586391596336,0.05669440434883884,0.02465075230923345,4542.065461275461,6343.098611773572,95.34486105859655,5395.6151405574155,7710.19557664355,5.451731818941387e-09,1.1624986884925574e-08
15024.84446007779,9737.679837322303,3476.903818388857,3336.304551610681,11.219688831256875,58675.000454354355,1217.9212820302255,10.556781903869503,0.10998946455411457,0.009768211219109686,0.1798051246965252,7697.540925531607,7236.468549863778,263.01120986993664,10562.334660108492,11800.363550173253,8.192782773046442e-09,1.1191739904048106e-08
119499.64750487424,26529.547639229724,3214.269248519276,2689.7436631105847,12.816994209560944,51032.42210568188,1364.3586674926942,7.673922098724097,0.09835584359171419,0.03683956731338159,0.09745282773682316,5338.934199616566,8762.96130487692,103.47552919699127,6409.019757109402,9748.508588541179,1.5566607447193983e-08,7.55588695677213e-09
9014.97603159189,1976.8508660345758,2681.193649742345,3689.999881297592,11.273055581210262,60906.93271019473,17310.805630691677,12.180007931145981,0.09576319602287976,0.036129055015709476,0.09589710508203357,7400.913569295028,10279.980624775755,68.60372802420903,4950.612188750995,8540.613096079658,5.319323104590936e-09,1.0280554358498674e-08
10873.488040351314,36573.370747199486,3125.1032616752323,3689.6502130385534,31.9546317330224,50959.12134472458,5798.1232857056,20.905733128216045,0.08568982998163042,0.04615388989849715,0.07810015174978356,3635.1533605487507,11408.516018209855,105.2617859180836,7277.807548322049,8302.932305974058,2.5486587444233665e-09,1.4853265629283679e-08
60581.80328739449,94473.01043107416,2757.1326271018834,3084.6449252858665,13.673340656458526,51764.01721687502,3661.2888893849004,10.917322595494683,0.18144184613608833,0.01937603941246503,0.06665956725936072,6301.032954097632,11380.050547297551,134.34569901341598,6886.07953316301,7398.460920248119,2.6216042743983873e-08,9.4789827538018e-09
19079.460702454166,4072.7551634318534,2793.3788584326257,2971.4785658450533,15.316612518585588,58011.33166463589,1487.320514725031,9.477378964375786,0.07489578196758677,0.01716487768020825,0.09078097388503335,6078.046948117837,6996.3296965416985,74.43003103757457,5924.187066397231,7314.131513752097,4.402792345314856e-08,1.1413038783135973e-08
27827.044737041735,11136.362839826239,3738.6064643429218,2931.8824786741857,17.12302932584807,65529.160011504886,826.028706993359,11.822173278705357,0.06812483929877539,0.030555622268482498,0.07480974144682491,9340.138317789906,6248.11463672887,82.29180078319227,6799.914119758724,11820.800532721185,1.1300797092802238e-08,1.155262977601953e-08
31154.42953915802,69779.4835973061,3036.627857709604,3333.1686967007468,16.97877967840114,44948.61383690432,34729.22672879607,28.44333828578753,0.05808360809542845,0.0380396976493525,0.09295969137408587,4865.955658228136,8780.464244981387,86.00977042192191,5594.175104174904,10610.480621634728,1.9388474267008032e-08,1.2297535141934081e-08
14442.038224266471,954.7601023023702,2963.09166727469,3033.39710219691,28.36064602655585,50919.03500005546,1015.3443828020362,20.4968701151158,0.07645641391242589,0.013892361078487727,0.09187042882927754,6799.686468627544,8858.672947012725,97.20433289394084,6746.99139987517,7391.543815376102,9.213729415322794e-08,1.0475184548183829e-08
29729.475151727722,12580.308995865642,3666.0189193989822,2630.026332368452,13.438565965657192,45834.266113215665,31179.889389833996,15.407132651996346,0.1200037150267885,0.024019980155370067,0.0914656447232761,5956.4107939943815,9071.8552620592,162.17543027714322,6216.744030164701,7839.241784311892,9.519694751430412e-08,9.656335681182101e-09
4899.333940092792,16747.977108853946,2778.9181841922373,3082.350804383749,28.092804829748133,52378.878761585314,712.8579057438266,12.654629890488408,0.14367806980539694,0.056965188650492576,0.2038781370709913,6654.636054303798,7661.677342377242,89.93884361531876,7361.4905143473525,10661.446429080308,8.97987190759926e-09,1.603068791557641e-08
15375.380533806518,2803.9252910872433,2834.813020586692,3760.4753080328737,16.111671752532303,72829.11696503146,23226.563005222557,11.765868949994163,0.034146389612231716,0.04655736962451453,0.0979755719707527,5952.88821804392,8179.332542430277,96.68225613576817,4239.979350847202,14468.514735159393,8.94482949038426e-09,1.2967913420013922e-08
19146.03882964798,98962.87665103366,3386.753111723533,4096.970557738092,7.003963700615268,66012.71748777914,26256.123376983694,18.24882750447386,0.10180610434809043,0.047690067982545443,0.04009216821647768,4697.883782221961,9646.986579757875,89.94027502309385,7772.152768388292,12127.912961719894,5.984493888010065e-08,1.0095899658622392e-08
2639.592630172345,3456.4801209811267,3300.424808994402,4750.788129145318,18.63965092261779,58921.14769629232,33954.78047976414,16.401592365295507,0.09612966757645655,0.003323783298947764,0.09321979780881827,5178.237965012408,9300.441341925367,104.03402858529705,5339.303702110652,12056.43612254428,1.8445280373150347e-08,1.657833433236153e-08
92155.9141069063,3944.040315404652,2475.6591612758775,2791.3998287106588,28.03185734556151,76137.58456674768,3617.2444722399423,8.144284386820186,0.0484198526369675,0.037034337249789114,0.13414271703610992,5292.721790914227,6804.8985556215375,64.32977061866163,7054.897425624281,9505.745718993794,5.6050149496962214e-09,1.0092234110208984e-08
23953.86952542771,12905.384726531764,3175.8725718324677,3879.095106387073,36.43460771933514,60395.64626902091,18203.986550146397,18.317975072050807,0.09106586527779742,0.030554816762772958,0.07716882524554056,5261.440996030655,6915.575384418172,92.17358861652205,5947.418094105707,7405.381806651925,7.817387567630352e-09,2.6291147952616495e-08
1648.5755124533466,13963.648786985961,3695.6773688357885,3230.621672719392,12.217333719313379,65469.68776999953,900.8246303102021,18.141822913350442,0.06680117681969552,0.007792343582458734,0.039611300061011004,4745.063170800382,8520.978874871054,52.06079393034163,4949.770489436529,10914.464172516355,7.149504094235776e-09,1.3614658021477543e-08
